"Path","Platform","Compiled","Cooked","Permutations","Compiletime","CompiledDouble","CookedDouble"
"/Engine/VREditor/TransformGizmo/TransformGizmoMaterial.TransformGizmoMaterial","0","0","7","1","0.000000","0","0"
"/Engine/EditorMaterials/WorldPartition/WorldPartitionSpatialHashGridPreviewMaterial.WorldPartitionSpatialHashGridPreviewMaterial","0","0","9","1","0.000000","0","0"
"/Engine/EngineSky/VolumetricClouds/m_SimpleVolumetricCloud.m_SimpleVolumetricCloud","0","0","57","1","0.000000","0","0"
"/Engine/EngineMaterials/DefaultPostProcessMaterial.DefaultPostProcessMaterial","0","0","13","1","0.000000","0","0"
"/Engine/EngineMaterials/DefaultDeferredDecalMaterial.DefaultDeferredDecalMaterial","0","0","101","1","0.000000","0","0"
"/Engine/EngineMaterials/DefaultMaterial.DefaultMaterial","0","0","164","1","0.000000","0","0"
"/Engine/EngineMaterials/WorldGridMaterial.WorldGridMaterial","0","0","795","1","0.000000","0","0"
"/Engine/EngineMaterials/DefaultTextMaterialOpaque.DefaultTextMaterialOpaque","0","0","33","1","0.000000","0","0"
"/Engine/EngineMaterials/Widget3DPassThrough.Widget3DPassThrough","0","0","74","6","0.000000","0","8"
"/HairStrands/Materials/HairDebugMaterial.HairDebugMaterial","0","0","108","1","0.000000","0","0"
"/USDImporter/Materials/DisplayColorAndOpacity.DisplayColorAndOpacity","0","0","190","2","0.000000","0","0"
"/Interchange/Materials/PhongSurfaceMaterial.PhongSurfaceMaterial","0","0","18","1","0.000000","0","0"
"/Engine/EngineSky/M_Sky_Panning_Clouds2.M_Sky_Panning_Clouds2","0","0","7","1","0.000000","0","0"
"/Game/player_stuff/Guards/Ch18_Body.Ch18_Body","0","0","32","1","0.000000","0","0"
"/Game/AI/Model/Ch45_Body.Ch45_Body","0","0","32","1","0.000000","0","0"
"/SpeedTreeImporter/SpeedTree9/SpeedTreeBillboardMaster.SpeedTreeBillboardMaster","0","0","66","1","0.000000","0","0"
"/USDImporter/Materials/DisplayColor.DisplayColor","0","0","142","2","0.000000","0","0"
"/Engine/EngineMaterials/PPM_DefaultCalibrationGrayscale.PPM_DefaultCalibrationGrayscale","0","0","9","1","0.000000","0","0"
"/Engine/EngineMaterials/PPM_DefaultCalibrationColor.PPM_DefaultCalibrationColor","0","0","9","1","0.000000","0","0"
"/Engine/EditorMaterials/PreviewShadowIndicatorMaterial.PreviewShadowIndicatorMaterial","0","0","150","1","0.000000","0","0"
"/SpeedTreeImporter/SpeedTree9/SpeedTreeMaster.SpeedTreeMaster","0","0","98","1","0.000000","0","0"
"/Interchange/Materials/LambertSurfaceMaterial.LambertSurfaceMaterial","0","0","18","1","0.000000","0","0"
"/USDImporter/Materials/UsdPreviewSurfaceVT.UsdPreviewSurfaceVT","0","0","166","2","0.000000","0","0"
"/USDImporter/Materials/UsdPreviewSurface.UsdPreviewSurface","0","0","166","2","0.000000","0","0"
"/Interchange/Materials/OrenNayerMaterial.OrenNayerMaterial","0","0","20","1","0.000000","0","0"
"/Interchange/Materials/ThinTranslucentMaterial.ThinTranslucentMaterial","0","0","28","1","0.000000","0","0"
"/Interchange/Materials/SubsurfaceMaterial.SubsurfaceMaterial","0","0","18","1","0.000000","0","0"
"/Interchange/gltf/M_Transmission.M_Transmission","0","0","124","4","0.000000","0","0"
"/Interchange/gltf/M_Sheen.M_Sheen","0","0","132","4","0.000000","0","0"
"/Interchange/gltf/M_Translucent.M_Translucent","0","0","232","8","0.000000","0","0"
"/Interchange/gltf/M_Unlit.M_Unlit","0","0","40","2","0.000000","0","0"
"/Interchange/gltf/M_Opaque.M_Opaque","0","0","264","8","0.000000","0","0"
"/Interchange/Materials/PBRSurfaceMaterial.PBRSurfaceMaterial","0","0","18","1","0.000000","0","0"
"/Interchange/Materials/ClearCoatMaterial.ClearCoatMaterial","0","0","18","1","0.000000","0","0"
"/Interchange/Materials/SheenMaterial.SheenMaterial","0","0","18","1","0.000000","0","0"
"/Game/Meshes/Workspace/WorkspaceMaterials/box2mat.box2mat","0","18","1","1","14.570927","0","105"
"/Game/Meshes/Workspace/WorkspaceMaterials/box1mat.box1mat","0","18","8","1","14.640594","0","48"
"/Game/Meshes/Workspace/WorkspaceMaterials/woodmat.woodmat","0","18","5","1","14.301756","0","76"
"/Game/Meshes/Workspace/WorkspaceMaterials/wallmat.wallmat","0","18","4","1","14.642816","0","111"
"/Game/Meshes/Workspace/WorkspaceMaterials/wall2mat.wall2mat","0","18","6","1","15.057891","0","82"
"/Game/Meshes/Workspace/WorkspaceMaterials/box3mat.box3mat","0","18","6","1","14.878590","0","99"
"/Game/Meshes/Workspace/WorkspaceMaterials/trashcanmat.trashcanmat","0","18","7","1","15.472803","0","63"
"/Game/Meshes/Workspace/WorkspaceMaterials/ShelfMat.ShelfMat","0","18","8","1","15.175677","0","110"
"/Game/Meshes/Workspace/WorkspaceMaterials/screenlaptopmat.screenlaptopmat","0","18","2","1","15.758133","0","75"
"/Game/Meshes/Workspace/WorkspaceMaterials/screenMedmat.screenMedmat","0","18","8","1","15.681195","0","80"
"/Game/Meshes/Workspace/WorkspaceMaterials/box4mat.box4mat","0","18","8","1","15.807399","0","68"
"/Game/Meshes/Workspace/WorkspaceMaterials/ladderrungmat.ladderrungmat","0","18","1","1","15.778685","0","63"
"/Game/Meshes/Workspace/WorkspaceMaterials/screenBigmat.screenBigmat","0","18","8","1","15.504227","0","46"
"/Game/Meshes/Workspace/WorkspaceMaterials/bucketmat.bucketmat","0","18","5","1","14.851560","0","80"
"/Game/Meshes/Workspace/WorkspaceMaterials/latopmat.latopmat","0","18","2","1","15.609383","0","118"
"/Game/Meshes/Workspace/WorkspaceMaterials/LadderMat.LadderMat","0","18","4","1","15.290528","0","48"
"/Game/Meshes/Workspace/WorkspaceMaterials/floormat.floormat","0","18","1","1","15.584796","0","71"
"/Game/Meshes/Workspace/WorkspaceMaterials/fridgehandlemat.fridgehandlemat","0","18","6","1","15.901056","0","96"
"/Game/Meshes/Workspace/WorkspaceMaterials/buckethookmat.buckethookmat","0","18","3","1","15.490301","0","61"
"/Game/Meshes/Workspace/WorkspaceMaterials/box2mat.box2mat","49","18","6","1","18.202738","0","57"
"/Game/Meshes/Workspace/WorkspaceMaterials/box1mat.box1mat","49","18","7","1","13.461121","0","50"
"/Game/Meshes/Workspace/WorkspaceMaterials/box3mat.box3mat","49","18","1","1","14.007937","0","178"
"/Game/Meshes/Workspace/WorkspaceMaterials/box4mat.box4mat","49","18","1","1","14.397633","0","185"
"/Game/Meshes/Workspace/WorkspaceMaterials/bucketmat.bucketmat","49","18","1","1","14.525696","0","180"
"/Game/Meshes/Workspace/WorkspaceMaterials/floormat.floormat","49","18","1","1","14.821057","0","177"
"/Game/Meshes/Workspace/WorkspaceMaterials/fridgehandlemat.fridgehandlemat","49","18","1","1","14.817795","0","165"
"/Game/Meshes/Workspace/WorkspaceMaterials/buckethookmat.buckethookmat","49","18","1","1","14.782269","0","131"
"/Game/Meshes/Workspace/WorkspaceMaterials/LadderMat.LadderMat","49","18","1","1","14.311337","0","97"
"/Game/Meshes/Workspace/WorkspaceMaterials/latopmat.latopmat","49","18","1","1","14.529309","0","110"
"/Game/Meshes/Workspace/WorkspaceMaterials/screenBigmat.screenBigmat","49","18","1","1","13.901272","0","71"
"/Game/Meshes/Workspace/WorkspaceMaterials/ladderrungmat.ladderrungmat","49","18","1","1","13.999541","0","112"
"/Game/Meshes/Workspace/WorkspaceMaterials/screenlaptopmat.screenlaptopmat","49","18","1","1","14.440079","0","126"
"/Game/Meshes/Workspace/WorkspaceMaterials/screenMedmat.screenMedmat","49","18","1","1","13.918385","0","117"
"/Game/Meshes/Workspace/WorkspaceMaterials/ShelfMat.ShelfMat","49","18","1","1","13.602331","0","94"
"/Game/Meshes/Workspace/WorkspaceMaterials/trashcanmat.trashcanmat","49","18","1","1","13.807717","0","104"
"/Game/Meshes/Workspace/WorkspaceMaterials/wall2mat.wall2mat","49","18","1","1","13.840456","0","96"
"/Game/Meshes/Workspace/WorkspaceMaterials/wallmat.wallmat","49","18","4","1","13.895890","0","112"
"/Game/Meshes/Workspace/WorkspaceMaterials/woodmat.woodmat","49","18","7","1","13.932537","0","60"
"/ControlRig/Controls/ControlRigGizmoMaterial.ControlRigGizmoMaterial","49","0","7","1","0.000000","0","0"
"/Engine/EngineDebugMaterials/DebugEditorMaterial.DebugEditorMaterial","49","0","9","1","0.000000","0","0"
"/MeshModelingToolset/Materials/M_DynamicMeshComponentVtxColor.M_DynamicMeshComponentVtxColor","49","0","22","1","0.000000","0","0"
"/Engine/EngineMaterials/GizmoMaterial.GizmoMaterial","49","0","9","1","0.000000","0","0"
"/HairStrands/Materials/HairCardsDefaultMaterial.HairCardsDefaultMaterial","49","0","114","1","0.000000","0","0"
"/Engine/EditorMaterials/PhAT_NoCollisionMaterial.PhAT_NoCollisionMaterial","49","0","8","1","0.000000","0","0"
"/Engine/EditorMaterials/PhAT_UnselectedMaterial.PhAT_UnselectedMaterial","49","0","8","1","0.000000","0","0"
"/Engine/EngineDebugMaterials/DebugMeshMaterial.DebugMeshMaterial","49","0","10","1","0.000000","0","0"
"/Engine/EngineMaterials/RemoveSurfaceMaterial.RemoveSurfaceMaterial","49","0","7","1","0.000000","0","0"
"/ControlRig/Controls/ControlRigXRayMaterial.ControlRigXRayMaterial","49","0","12","1","0.000000","0","0"
"/HairStrands/Materials/HairMeshesDefaultMaterial.HairMeshesDefaultMaterial","49","0","73","1","0.000000","0","0"
"/Engine/EngineDebugMaterials/M_SimpleUnlitTranslucent.M_SimpleUnlitTranslucent","49","0","8","1","0.000000","0","0"
"/Engine/EditorMaterials/Camera/CineMat.CineMat","49","0","32","1","0.000000","0","0"
"/Engine/VREditor/TransformGizmo/Xray.Xray","49","0","18","1","0.000000","0","0"
"/Engine/VREditor/TransformGizmo/Main.Main","49","0","8","1","0.000000","0","0"
"/Engine/VREditor/TransformGizmo/TranslucentTransformGizmoMaterial.TranslucentTransformGizmoMaterial","49","0","8","1","0.000000","0","0"
"/HairStrands/Materials/HairDefaultMaterial.HairDefaultMaterial","49","0","73","1","0.000000","0","0"
"/Engine/EditorLandscapeResources/SplineEditorMeshMat.SplineEditorMeshMat","49","0","15","1","0.000000","0","0"
"/Interchange/Materials/UnlitMaterial.UnlitMaterial","49","0","7","1","0.000000","0","0"
"/Engine/EngineMaterials/DefaultLightFunctionMaterial.DefaultLightFunctionMaterial","49","0","150","1","0.000000","0","0"
"/Game/Materials/NoMat.NoMat","49","0","18","1","0.000000","0","0"
"/Game/Materials/MM_Floor.MM_Floor","49","0","18","1","0.000000","0","0"
"/Game/Materials/MM_Walls.MM_Walls","49","0","18","1","0.000000","0","0"
"/Engine/BasicShapes/BasicShapeMaterial.BasicShapeMaterial","49","0","111","1","0.000000","0","0"
"/Engine/EngineMaterials/FlattenMaterial_WS_Normal_VT.FlattenMaterial_WS_Normal_VT","49","0","65","1","0.000000","0","0"
"/Engine/EngineMaterials/M_InvalidLightmapSettings.M_InvalidLightmapSettings","49","0","36","1","0.000000","0","0"
"/Engine/EngineMaterials/EmissiveMeshMaterial.EmissiveMeshMaterial","49","0","10","1","0.000000","0","0"
"/Engine/EngineMaterials/PhAT_JointLimitMaterial.PhAT_JointLimitMaterial","49","0","12","1","0.000000","0","0"
"/ControlRig/M_Manip.M_Manip","49","0","12","1","0.000000","0","0"
"/Engine/EngineDebugMaterials/M_VolumeRenderSphereTracePP.M_VolumeRenderSphereTracePP","49","0","9","1","0.000000","0","0"
"/Engine/EngineMaterials/FlattenMaterial_VT.FlattenMaterial_VT","49","0","65","1","0.000000","0","0"
"/Engine/EngineMaterials/FlattenMaterial.FlattenMaterial","49","0","65","1","0.000000","0","0"
"/Paper2D/DefaultSpriteMaterial.DefaultSpriteMaterial","49","0","62","2","0.000000","0","0"
"/Engine/VREditor/TransformGizmo/TransformGizmoMaterial.TransformGizmoMaterial","49","0","7","1","0.000000","0","0"
"/Engine/EditorMaterials/WorldPartition/WorldPartitionSpatialHashGridPreviewMaterial.WorldPartitionSpatialHashGridPreviewMaterial","49","0","9","1","0.000000","0","0"
"/Engine/EngineSky/VolumetricClouds/m_SimpleVolumetricCloud.m_SimpleVolumetricCloud","49","0","57","1","0.000000","0","0"
"/Engine/EngineMaterials/DefaultPostProcessMaterial.DefaultPostProcessMaterial","49","0","13","1","0.000000","0","0"
"/Engine/EngineMaterials/DefaultDeferredDecalMaterial.DefaultDeferredDecalMaterial","49","0","101","1","0.000000","0","0"
"/Engine/EngineMaterials/DefaultMaterial.DefaultMaterial","49","0","164","1","0.000000","0","0"
"/Engine/EngineMaterials/WorldGridMaterial.WorldGridMaterial","49","0","1026","1","0.000000","0","0"
"/Engine/EngineMaterials/DefaultTextMaterialOpaque.DefaultTextMaterialOpaque","49","0","35","1","0.000000","0","0"
"/Engine/EngineMaterials/Widget3DPassThrough.Widget3DPassThrough","49","0","78","6","0.000000","0","8"
"/HairStrands/Materials/HairDebugMaterial.HairDebugMaterial","49","0","114","1","0.000000","0","0"
"/USDImporter/Materials/DisplayColorAndOpacity.DisplayColorAndOpacity","49","0","190","2","0.000000","0","0"
"/Interchange/Materials/PhongSurfaceMaterial.PhongSurfaceMaterial","49","0","18","1","0.000000","0","0"
"/Engine/EngineSky/M_Sky_Panning_Clouds2.M_Sky_Panning_Clouds2","49","0","7","1","0.000000","0","0"
"/Game/player_stuff/Guards/Ch18_Body.Ch18_Body","49","0","32","1","0.000000","0","0"
"/Game/AI/Model/Ch45_Body.Ch45_Body","49","0","32","1","0.000000","0","0"
"/SpeedTreeImporter/SpeedTree9/SpeedTreeBillboardMaster.SpeedTreeBillboardMaster","49","0","70","1","0.000000","0","0"
"/USDImporter/Materials/DisplayColor.DisplayColor","49","0","142","2","0.000000","0","0"
"/Engine/EngineMaterials/PPM_DefaultCalibrationGrayscale.PPM_DefaultCalibrationGrayscale","49","0","9","1","0.000000","0","0"
"/Engine/EngineMaterials/PPM_DefaultCalibrationColor.PPM_DefaultCalibrationColor","49","0","9","1","0.000000","0","0"
"/Engine/EditorMaterials/PreviewShadowIndicatorMaterial.PreviewShadowIndicatorMaterial","49","0","150","1","0.000000","0","0"
"/SpeedTreeImporter/SpeedTree9/SpeedTreeMaster.SpeedTreeMaster","49","0","102","1","0.000000","0","0"
"/Interchange/Materials/LambertSurfaceMaterial.LambertSurfaceMaterial","49","0","18","1","0.000000","0","0"
"/USDImporter/Materials/UsdPreviewSurfaceVT.UsdPreviewSurfaceVT","49","0","166","2","0.000000","0","0"
"/USDImporter/Materials/UsdPreviewSurface.UsdPreviewSurface","49","0","166","2","0.000000","0","0"
"/Interchange/Materials/OrenNayerMaterial.OrenNayerMaterial","49","0","20","1","0.000000","0","0"
"/Interchange/Materials/ThinTranslucentMaterial.ThinTranslucentMaterial","49","0","28","1","0.000000","0","0"
"/Interchange/Materials/SubsurfaceMaterial.SubsurfaceMaterial","49","0","18","1","0.000000","0","0"
"/Interchange/gltf/M_Transmission.M_Transmission","49","0","124","4","0.000000","0","0"
"/Interchange/gltf/M_Sheen.M_Sheen","49","0","140","4","0.000000","0","0"
"/Interchange/gltf/M_Translucent.M_Translucent","49","0","232","8","0.000000","0","0"
"/Interchange/gltf/M_Unlit.M_Unlit","49","0","44","2","0.000000","0","0"
"/Interchange/gltf/M_Opaque.M_Opaque","49","0","280","8","0.000000","0","0"
"/Interchange/Materials/PBRSurfaceMaterial.PBRSurfaceMaterial","49","0","18","1","0.000000","0","0"
"/Interchange/Materials/ClearCoatMaterial.ClearCoatMaterial","49","0","18","1","0.000000","0","0"
"/Interchange/Materials/SheenMaterial.SheenMaterial","49","0","18","1","0.000000","0","0"
